Step,AgentID,EV_sat,Pop,EVs,total_daily_use,pop_daily_use,ev_daily_use
5,18,0.008218043527458717,14066.750142497189,116,225887.06948805586,225771.3397870799,115.729700976
5,19,0.02968586494040398,27224.5194192612,808,437759.65390663024,436953.5366791423,806.117227488
5,20,0.014408402801480534,33604.70174581617,484,539838.3352209736,539355.4630203496,482.872200624
5,21,0.011239583160749016,8965.57331982252,101,143998.21643658742,143897.45178315145,100.764653436
5,22,0.030846245452524772,55943.26036623447,1726,899611.3070149992,897889.3288780632,1721.978136936
5,23,0.02049524338698011,33633.75164011672,689,540509.1083408775,539821.7138238734,687.394517004
5,24,0.003067186714477065,13570.490346636461,42,217848.27219662722,217806.37006351518,41.902133112
5,25,0.028716404195768333,21780.6190579539,625,350202.47952766006,349578.9358801601,623.5436475
5,26,0.017403165803190724,45861.57642615701,798,736874.4421689479,736078.3016398199,796.140529128
5,27,0.012319535015953944,21956.84311624763,270,352676.70287149446,352407.33201577445,269.37085572
5,28,0.00925560346905794,31644.461215043673,293,508185.91976339894,507893.602501451,292.317261948
5,29,0.0174564625428114,20600.32246158298,360,330994.3366493668,330635.17550840677,359.16114096
5,30,0.01747101518505792,19683.997665289742,344,316271.36095148436,315928.1625279004,343.19842358399995
5,31,0.017347535172410545,23757.739014689494,412,381722.7511581984,381311.7111857664,411.039972432
5,32,0.025625598735809652,41720.586794272866,1069,670681.9271027636,669615.4180480795,1066.509054684
5,33,0.020569484167793767,33918.0275211105,698,545080.7152593517,544384.3417138236,696.3735455279999
5,34,0.020518081531615162,21129.23390742426,434,339557.1929229833,339124.20421415934,432.988708824
5,35,0.031766597798446844,42836.635090956624,1361,688885.8218566497,687527.9932098538,1357.828646796
5,36,0.02363988674405062,24447.731848936415,578,392962.74934063747,392386.0961754294,576.653165208
5,37,0.02259719035463144,8144.421014317105,184,130901.52852961354,130717.95727978954,183.57124982399998
5,38,0.025638080794703335,12620.614848407888,324,202884.11334381058,202560.86831694658,323.245026864
5,39,0.02249790292891788,15998.87935545156,360,257141.17479595752,256782.01365499754,359.16114096
5,40,0.023592020254858164,36792.234833057126,868,591381.3464882149,590515.369070567,865.977417648
5,41,0.013323717727755669,11920.829554916934,159,191487.94386034078,191329.31435641678,158.629503924
5,42,0.028706064230115177,7161.138056917025,206,115141.78579973425,114936.26581351826,205.519986216
5,43,0.0,1.0021685462644578,0,16.08480516754455,16.08480516754455,0.0
5,44,0.01643484905120424,11585.352150558709,190,186134.45928530727,185944.90201646727,189.55726883999998
5,45,0.021531062230556605,6008.9829542027155,129,96572.87582379759,96444.17641495359,128.699408844
5,46,0.03582013244517885,6845.893717249442,245,110121.02327167353,109876.59416185354,244.42910981999998
5,47,0.0,1226.3141572136788,0,19682.342223279546,19682.342223279546,0.0
5,48,0.006167557351495732,6708.642386894715,41,107714.61477293618,107673.71030966018,40.904463276
5,49,0.013304863412842479,15967.25384905069,212,256485.93028249557,256274.4242772636,211.506005232
5,50,0.024587329466586687,9354.931204630451,230,150376.10989659873,150146.64583431874,229.46406227999998
5,51,0.011275134647746734,30762.25440734926,347,494080.37467104767,493734.1832379556,346.191433092
5,52,0.013368353245929828,19116.797530120053,256,307080.00383644283,306824.60035842686,255.403478016
5,53,0.0,159.42374656019894,0,2558.751132291193,2558.751132291193,0.0
5,54,0.028641021800298854,7335.1119649055145,210,117938.0577022935,117728.54703673351,209.51066556
5,55,0.029581330553852658,2051.9273169589146,61,32994.29129718658,32933.43343719058,60.857859995999995
5,56,0.0,4101.239043305651,0,65824.8866450557,65824.8866450557,0.0
5,57,0.0,3228.404031734793,0,51815.88470934342,51815.88470934342,0.0
5,58,0.0,4732.651272610321,0,75959.05292539565,75959.05292539565,0.0
5,59,0.0,66.15490250276929,0,1061.7861851694472,1061.7861851694472,0.0
5,60,0.012281041442005732,13020.493640906401,160,209138.55011030773,208978.92293654775,159.62717376
6,0,0.01338850365282948,12572.492128965958,168,201956.10720235165,201788.4986699036,167.608532448
6,1,0.03696966659804819,20957.678058772988,775,337143.9269662064,336370.7328433065,773.1941229
6,2,0.012357422305539654,18404.17255780535,227,295613.44060554786,295386.9695527758,226.47105277199998
6,3,0.020635404337697193,32502.979630827875,671,522342.2595347434,521672.8230747874,669.4364599559999
6,4,0.022631325134668367,15954.495911124486,361,256429.818184344,256069.65937354803,360.158810796
6,5,0.007212536721166439,15786.347394480694,114,253484.61004271914,253370.87568141514,113.734361304
6,6,0.010289540817062872,11876.25732143037,122,190735.64572894943,190613.93000895745,121.71571999199999
6,7,0.02070551950663201,20170.078931278807,418,324146.79283847293,323729.7668470249,417.025991448
6,8,0.007202732367188997,15394.510990654608,111,247192.64275180243,247081.90140000646,110.741351796
6,9,0.015391456885742649,18969.139641024634,292,304746.0108305573,304454.6912384454,291.31959211200007
6,10,0.01439993087699964,14531.939216250752,209,233446.1374165486,233237.62442082458,208.512995724
6,11,0.032909389642380854,23537.008584199542,775,378542.1818993027,377768.9877764026,773.1941229
6,12,0.03304021528035114,32085.92692015068,1060,516036.65709457843,514979.1270684184,1057.5300261599998
6,13,0.038040442372102475,12368.927572971228,471,198991.19003894422,198521.2875461882,469.902492756
6,14,0.012353751267694078,20499.381435088526,253,329267.48250167887,329015.07203317084,252.410468508
6,15,0.019527261816408962,17912.385734969535,350,287842.97548886103,287493.7910462611,349.1844426
6,16,0.009271010373117625,18140.26637081936,168,291318.8837840988,291151.2752516507,167.608532448
6,17,0.03306085472102437,14795.502208551963,489,237955.670997063,237467.81044725902,487.860549804
6,18,0.008249384798895592,14071.861625592855,116,225969.10879174134,225853.37909076532,115.729700976
6,19,0.029776520470063014,27240.34013153573,811,438016.56934814446,437207.4591111485,809.110236996
6,20,0.01447489542752684,33625.45441486564,487,540174.4085687256,539688.5433585935,485.865210132
6,21,0.011295005207947692,8969.581990631455,101,144062.55560307085,143961.79094963486,100.764653436
6,22,0.031040918065389386,55968.33830386191,1737,900024.7822821157,898291.8297769836,1732.952505132
6,23,0.020623441318539985,33645.21658116956,694,540698.1089939554,540005.7261277714,692.382866184
6,24,0.003084011803084996,13577.956565591066,42,217968.1050108486,217926.20287773662,41.902133112
6,25,0.028853993294634974,21790.169072829933,629,350359.7479457644,349732.2136189204,627.534326844
6,26,0.017487771486588963,45888.679893877,802,737313.443505198,736513.3122967259,800.1312084719999
6,27,0.012376512115399333,21968.57767759501,272,352867.03792079195,352595.6717253999,271.366195392
6,28,0.009293359893870444,31660.78973634133,294,508448.9902000623,508155.67526827834,293.314931784
6,29,0.017558782740978985,20610.45595525402,362,331158.9745624589,330797.818081827,361.156480632
6,30,0.017566995645555476,19696.14087195614,346,316468.25475815206,316123.06099489605,345.193763256
6,31,0.017427077869329254,23770.305647711084,414,381926.4409578669,381513.40564576286,413.035312104
6,32,0.025723078247242542,41740.55421578486,1074,671007.3925672111,669935.895163347,1071.497403864
6,33,0.020660893602497274,33933.66729567532,701,545334.7266506249,544635.3600955888,699.366555036
6,34,0.02060889541841673,21138.040229445876,436,339700.5297311023,339265.54568260635,434.984048496
6,35,0.031901237866992026,42848.07333433336,1367,689075.3916818625,687711.5770160505,1363.8146658120002
6,36,0.023753033753426932,24459.210682047895,581,393149.9776215848,392570.3314468687,579.6461747159999
6,37,0.02270254271278296,8147.834927778932,185,130957.31951051185,130772.75059085185,184.56891966
6,38,0.025764570204422573,12626.006957265627,325,202971.65436081332,202647.41166411332,324.24269669999995
6,39,0.022607357819540225,16007.020616140764,362,257273.83736969126,256912.68088905927,361.156480632
6,40,0.023689819076035384,36814.644666110704,872,591745.0149880688,590875.0468910768,869.968096992
6,41,0.013369703865029399,11927.966742475828,159,191602.49572066104,191443.86621673705,158.629503924
6,42,0.028851627245478878,7165.022924768607,207,115205.13559858815,114998.61794253612,206.517656052
6,43,0.0,1.0026482454335255,0,16.092504339208084,16.092504339208084,0.0
6,44,0.016503754830914596,11589.94033900664,191,186209.0973797326,186018.54244105658,190.55493867599998
6,45,0.021597425953032306,6011.74960016004,130,96618.27816124864,96488.58108256865,129.69707867999998
6,46,0.03597390307159559,6849.600776581649,246,110181.51924379148,109936.09246413548,245.42677965599998
6,47,0.0,1227.175365627374,0,19696.16461831935,19696.16461831935,0.0
6,48,0.006198341257842892,6711.749059974759,42,107765.4745457069,107723.57241259488,41.902133112
6,49,0.013385135992182473,15976.171454840192,214,256631.05319508907,256417.55185018512,213.501344904
6,50,0.024747257103654465,9360.77859648199,232,150471.95587548797,150240.49647353595,231.459401952
6,51,0.011322866121972782,30770.295713008043,348,494210.43529670715,493863.2461937791,347.189102928
6,52,0.013429676532838818,19123.18614363231,257,307183.53875315055,306927.13760529854,256.401147852
6,53,0.0,159.52583260967555,0,2560.3896133852927,2560.3896133852927,0.0
6,54,0.028780913370102943,7339.017226201502,211,118001.7348159301,117791.22648053411,210.50833539599998
6,55,0.029749753675701967,2052.8313463882373,61,33008.800969527205,32947.94310953121,60.857859995999995
6,56,0.0,4102.950533642692,0,65852.3560649652,65852.3560649652,0.0
6,57,0.0,3230.646464318843,0,51851.87575231743,51851.87575231743,0.0
6,58,0.0,4734.960484068841,0,75996.11576930489,75996.11576930489,0.0
6,59,0.0,66.18803494116902,0,1062.3179608057628,1062.3179608057628,0.0
6,60,0.012358994220282634,13028.085057204991,161,209261.3900117361,209100.76516814012,160.624843596
7,0,0.01348806130384025,12577.656421608202,170,202040.98943893166,201871.38556681163,169.60387212
7,1,0.03712300079342472,20965.2492801943,778,337268.4380795265,336492.2509471185,776.187132408
7,2,0.012397663524188082,18410.198626496,228,295711.1566778688,295483.6879552608,227.468722608
7,3,0.020724213598287022,32515.822591085092,674,522551.3820563797,521878.9525869157,672.429469464
7,4,0.0227167658489809,15963.593563632738,363,256577.83084677343,256215.67669630543,362.154150468
7,5,0.007251202510540846,15793.857012218019,115,253606.13707723923,253491.40504609921,114.73203113999999
7,6,0.010343352604854208,11880.462005995729,123,190804.12858605947,190681.41519623145,122.71338982799999
7,7,0.020859092438711212,20177.33157061321,421,324266.190709298,323846.171708342,420.01900095599996
7,8,0.007247378303467272,15402.056729623684,112,247314.7495320921,247203.0105104601,111.739021632
7,9,0.015470336750369327,18976.68050927844,294,304869.0371057029,304575.72217391897,293.314931784
7,10,0.014471029586873088,14538.847199634514,210,233558.00821969396,233348.49755413397,209.51066556
7,11,0.03309676833197775,23547.67854176282,779,378717.4253975373,377940.2405952933,777.184802244
7,12,0.033193145439229854,32096.918940224456,1065,516218.0673659425,515155.54899060243,1062.5183753400001
7,13,0.03820864880495657,12374.429062423756,473,199081.48428432932,198609.5864519013,471.897832428
7,14,0.012423818018606349,20507.013414788944,255,329391.9711155426,329137.5653073626,254.40580818
7,15,0.019627714748887228,17920.282032517596,352,287971.7064041794,287620.5266219074,351.179782272
7,16,0.009304988795782714,18148.140276062117,169,291446.25763308094,291277.651430797,168.606202284
7,17,0.033191699381414724,14806.491402834738,491,238134.04290497355,237644.18701549753,489.855889476
7,18,0.008283722455753692,14077.370689967453,117,226058.5269447896,225941.79957397762,116.727370812
7,19,0.02989576102563192,27251.97244505293,815,438207.25865943957,437394.15774309955,813.10091634
7,20,0.014529289316898761,33648.007827099565,489,540538.386174752,540050.5256249481,487.860549804
7,21,0.011347489735254675,8973.813239643465,102,144131.4648195496,144029.7024962776,101.762323272
7,22,0.03124584440482203,56012.29109790951,1750,900743.1943344476,898997.2721214477,1745.922213
7,23,0.020726164269300868,33663.813271092666,698,541000.5765465653,540304.2030010374,696.3735455279999
7,24,0.0031022085963426337,13585.980246019513,42,218096.88508172517,218054.9829486132,41.902133112
7,25,0.028983931659130383,21798.32797260011,632,350493.69129658374,349863.16396023176,630.5273363520001
7,26,0.017580682098300906,45905.53345550038,807,737588.9315184331,736783.811960781,805.119557652
7,27,0.012442196134942725,21980.42265776701,273,353058.1475223885,352785.78365716053,272.363865228
7,28,0.009337979261485252,31677.982452998862,296,508726.9286420877,508431.61837063165,295.31027145600007
7,29,0.017654221518809767,20617.724356779167,364,331277.6277466096,330914.4759263057,363.151820304
7,30,0.01763813304558341,19703.913211294268,348,316594.996144201,316247.807041273,347.189102928
7,31,0.017522442266284945,23783.94296894335,417,382148.31297315273,381732.28465154074,416.028321612
7,32,0.025806874994095366,41763.6867839331,1078,671382.6609653343,670307.1728821263,1075.488083208
7,33,0.02080053349702224,33947.84537109903,706,545567.2731103554,544862.9182061394,704.3549042160001
7,34,0.020711899106515563,21147.725159682817,438,339857.96820107725,339420.9888129093,436.979388168
7,35,0.03205061892509012,42863.522291807174,1374,689330.331138169,687959.5327835052,1370.7983546639998
7,36,0.0238590079037394,24473.94048053326,584,393389.38389678276,392806.74471255875,582.6391842240001
7,37,0.02278231209763287,8152.806395104239,186,131038.10923091903,130852.54264142305,185.56658949599998
7,38,0.025875194107531897,12630.072227199798,327,203038.89728292875,202712.65924655678,326.23803637199995
7,39,0.022716919604236597,16014.015451701513,364,257388.0998201133,257024.94799980926,363.151820304
7,40,0.0238137288805966,36826.21353652829,877,591935.683707451,591060.727261279,874.9564461719999
7,41,0.013434660991538741,11933.30403506882,160,191689.1569366146,191529.52976285457,159.62717376
7,42,0.02897515433057317,7169.176157034643,208,115272.79264629402,115065.27732040604,207.515325888
7,43,0.0,1.0031741306355064,0,16.100944796699878,16.100944796699878,0.0
7,44,0.016604401530645924,11596.722379064111,193,186319.944462327,186127.39418397893,192.550278348
7,45,0.02172090277097063,6014.063743421205,131,96656.41783042635,96525.72308191034,130.694748516
7,46,0.03612531106619951,6852.636710248945,248,110232.24131882355,109984.81919949556,247.42211932799998
7,47,0.0,1227.5369585911142,0,19701.968185387384,19701.968185387384,0.0
7,48,0.006229113561199334,6715.155500673429,42,107820.14791892054,107778.24578580853,41.902133112
7,49,0.0134595700737292,15987.33915706517,215,256811.29248563596,256596.79347089597,214.49901474
7,50,0.02485443024556201,9364.787620170735,233,150537.2983755283,150304.8413037403,232.45707178799998
7,51,0.011369882483290721,30786.58053030314,350,494473.80195396545,494124.61751136545,349.1844426
7,52,0.013483096184114909,19133.33572313398,258,307347.4371739884,307090.0383563003,257.398817688
7,53,0.0,159.5656263182684,0,2561.0283024082078,2561.0283024082078,0.0
7,54,0.028940909925463304,7341.89103319913,212,118048.85708807805,117837.35108284604,211.506005232
7,55,0.029942359844749633,2053.8555043368005,61,33025.238704601645,32964.38084460565,60.857859995999995
7,56,0.0,4105.471885581661,0,65892.82376358565,65892.82376358565,0.0
7,57,0.0,3231.7596291394175,0,51869.74204768765,51869.74204768765,0.0
